Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,inventory_id,date,current_stock_level,daily_sold_units,daily_production_units,temp_celsius,weather_condition,daily_holding_cost,is_stockout,promotion_active
cosmetics,SKU49,78.89791320564004,19,99,8001.613206519002,Unknown,97,24,9,6,Carrier C,2.5056210329009154,Supplier 5,Delhi,28,177,28,14.147815443979216,Pass,2.825813985400132,Rail,Route A,336.8901685199779,4490,2023-12-19,178,1,0,21.4,Sunny,14.04,0,0
cosmetics,SKU49,78.89791320564004,19,99,8001.613206519002,Unknown,97,24,9,6,Carrier C,2.5056210329009154,Supplier 5,Delhi,28,177,28,14.147815443979216,Pass,2.825813985400132,Rail,Route A,336.8901685199779,4491,2023-12-20,174,4,0,15.7,Rainy,13.73,0,0
cosmetics,SKU49,78.89791320564004,19,99,8001.613206519002,Unknown,97,24,9,6,Carrier C,2.5056210329009154,Supplier 5,Delhi,28,177,28,14.147815443979216,Pass,2.825813985400132,Rail,Route A,336.8901685199779,4492,2023-12-21,174,0,0,10.9,Cloudy,13.73,0,0
cosmetics,SKU49,78.89791320564004,19,99,8001.613206519002,Unknown,97,24,9,6,Carrier C,2.5056210329009154,Supplier 5,Delhi,28,177,28,14.147815443979216,Pass,2.825813985400132,Rail,Route A,336.8901685199779,4493,2023-12-22,172,2,0,15.4,Sunny,13.57,0,0
cosmetics,SKU49,78.89791320564004,19,99,8001.613206519002,Unknown,97,24,9,6,Carrier C,2.5056210329009154,Supplier 5,Delhi,28,177,28,14.147815443979216,Pass,2.825813985400132,Rail,Route A,336.8901685199779,4494,2023-12-23,171,1,0,16.4,Sunny,13.49,0,0
cosmetics,SKU49,78.89791320564004,19,99,8001.613206519002,Unknown,97,24,9,6,Carrier C,2.5056210329009154,Supplier 5,Delhi,28,177,28,14.147815443979216,Pass,2.825813985400132,Rail,Route A,336.8901685199779,4495,2023-12-24,171,0,0,22.0,Sunny,13.49,0,0
cosmetics,SKU49,78.89791320564004,19,99,8001.613206519002,Unknown,97,24,9,6,Carrier C,2.5056210329009154,Supplier 5,Delhi,28,177,28,14.147815443979216,Pass,2.825813985400132,Rail,Route A,336.8901685199779,4496,2023-12-25,170,1,0,14.6,Sunny,13.41,0,1
cosmetics,SKU49,78.89791320564004,19,99,8001.613206519002,Unknown,97,24,9,6,Carrier C,2.5056210329009154,Supplier 5,Delhi,28,177,28,14.147815443979216,Pass,2.825813985400132,Rail,Route A,336.8901685199779,4497,2023-12-26,169,1,0,24.9,Cloudy,13.33,0,0
cosmetics,SKU49,78.89791320564004,19,99,8001.613206519002,Unknown,97,24,9,6,Carrier C,2.5056210329009154,Supplier 5,Delhi,28,177,28,14.147815443979216,Pass,2.825813985400132,Rail,Route A,336.8901685199779,4498,2023-12-27,168,1,0,16.3,Sunny,13.25,0,0
cosmetics,SKU49,78.89791320564004,19,99,8001.613206519002,Unknown,97,24,9,6,Carrier C,2.5056210329009154,Supplier 5,Delhi,28,177,28,14.147815443979216,Pass,2.825813985400132,Rail,Route A,336.8901685199779,4499,2023-12-28,167,1,0,26.4,Sunny,13.18,0,0
cosmetics,SKU49,78.89791320564004,19,99,8001.613206519002,Unknown,97,24,9,6,Carrier C,2.5056210329009154,Supplier 5,Delhi,28,177,28,14.147815443979216,Pass,2.825813985400132,Rail,Route A,336.8901685199779,4500,2023-12-29,166,1,0,25.2,Sunny,13.1,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4501,2023-10-01,27,4,0,14.7,Sunny,0.38,0,1
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4502,2023-10-02,22,5,0,25.7,Sunny,0.31,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4503,2023-10-03,13,9,0,17.7,Rainy,0.18,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4504,2023-10-04,8,5,0,9.3,Cloudy,0.11,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4505,2023-10-05,301,13,306,15.0,Sunny,4.28,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4506,2023-10-06,295,6,0,21.1,Cloudy,4.19,0,1
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4507,2023-10-07,288,7,0,15.7,Cloudy,4.09,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4508,2023-10-08,280,8,0,5.8,Sunny,3.98,0,1
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4509,2023-10-09,272,8,0,17.3,Sunny,3.86,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4510,2023-10-10,268,4,0,13.4,Sunny,3.81,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4511,2023-10-11,256,12,0,21.5,Sunny,3.64,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4512,2023-10-12,247,9,0,25.6,Rainy,3.51,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4513,2023-10-13,243,4,0,19.9,Rainy,3.45,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4514,2023-10-14,237,6,0,14.7,Sunny,3.37,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4515,2023-10-15,233,4,0,7.6,Cloudy,3.31,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4516,2023-10-16,223,10,0,14.1,Rainy,3.17,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4517,2023-10-17,212,11,0,8.0,Cloudy,3.01,0,1
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4518,2023-10-18,205,7,0,7.2,Sunny,2.91,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4519,2023-10-19,194,11,0,12.8,Sunny,2.76,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4520,2023-10-20,187,7,0,28.3,Sunny,2.66,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4521,2023-10-21,184,3,0,25.0,Cloudy,2.61,0,1
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4522,2023-10-22,179,5,0,24.4,Sunny,2.54,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4523,2023-10-23,167,12,0,21.7,Sunny,2.37,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4524,2023-10-24,162,5,0,16.1,Rainy,2.3,0,1
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4525,2023-10-25,156,6,0,13.0,Cloudy,2.22,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4526,2023-10-26,152,4,0,18.2,Sunny,2.16,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4527,2023-10-27,142,10,0,24.1,Sunny,2.02,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4528,2023-10-28,132,10,0,7.8,Sunny,1.87,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4529,2023-10-29,126,6,0,7.7,Sunny,1.79,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4530,2023-10-30,119,7,0,7.3,Rainy,1.69,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4531,2023-10-31,112,7,0,28.1,Sunny,1.59,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4532,2023-11-01,105,7,0,12.1,Rainy,1.49,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4533,2023-11-02,98,7,0,22.8,Rainy,1.39,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4534,2023-11-03,87,11,0,7.7,Cloudy,1.24,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4535,2023-11-04,77,10,0,13.2,Stormy,1.09,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4536,2023-11-05,72,5,0,17.8,Rainy,1.02,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4537,2023-11-06,63,9,0,25.7,Sunny,0.89,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4538,2023-11-07,53,10,0,11.3,Rainy,0.75,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4539,2023-11-08,42,11,0,27.6,Stormy,0.6,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4540,2023-11-09,34,8,0,29.0,Sunny,0.48,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4541,2023-11-10,27,7,0,5.0,Sunny,0.38,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4542,2023-11-11,19,8,0,5.3,Rainy,0.27,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4543,2023-11-12,8,11,0,20.6,Sunny,0.11,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4544,2023-11-13,301,13,306,8.9,Cloudy,4.28,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4545,2023-11-14,297,4,0,8.0,Sunny,4.22,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4546,2023-11-15,292,5,0,27.5,Sunny,4.15,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4547,2023-11-16,286,6,0,26.0,Cloudy,4.06,0,1
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4548,2023-11-17,282,4,0,10.9,Sunny,4.01,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4549,2023-11-18,276,6,0,27.6,Rainy,3.92,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4550,2023-11-19,272,4,0,14.5,Cloudy,3.86,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4551,2023-11-20,264,8,0,22.5,Sunny,3.75,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4552,2023-11-21,252,12,0,11.3,Rainy,3.58,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4553,2023-11-22,244,8,0,15.5,Sunny,3.47,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4554,2023-11-23,236,8,0,17.6,Sunny,3.35,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4555,2023-11-24,224,12,0,5.2,Cloudy,3.18,0,1
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4556,2023-11-25,212,12,0,13.6,Sunny,3.01,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4557,2023-11-26,205,7,0,10.4,Cloudy,2.91,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4558,2023-11-27,199,6,0,11.2,Cloudy,2.83,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4559,2023-11-28,192,7,0,12.9,Rainy,2.73,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4560,2023-11-29,189,3,0,7.7,Sunny,2.68,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4561,2023-11-30,183,6,0,13.8,Sunny,2.6,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4562,2023-12-01,174,9,0,28.6,Sunny,2.47,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4563,2023-12-02,168,6,0,7.0,Cloudy,2.39,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4564,2023-12-03,165,3,0,5.2,Rainy,2.34,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4565,2023-12-04,157,8,0,25.4,Cloudy,2.23,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4566,2023-12-05,150,7,0,17.6,Cloudy,2.13,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4567,2023-12-06,139,11,0,14.1,Sunny,1.97,0,1
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4568,2023-12-07,128,11,0,25.4,Sunny,1.82,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4569,2023-12-08,123,5,0,12.1,Sunny,1.75,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4570,2023-12-09,118,5,0,26.4,Stormy,1.68,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4571,2023-12-10,112,6,0,6.1,Stormy,1.59,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4572,2023-12-11,106,6,0,6.7,Cloudy,1.51,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4573,2023-12-12,104,2,0,26.0,Rainy,1.48,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4574,2023-12-13,98,6,0,25.4,Cloudy,1.39,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4575,2023-12-14,92,6,0,12.6,Stormy,1.31,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4576,2023-12-15,82,10,0,14.0,Sunny,1.16,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4577,2023-12-16,73,9,0,19.8,Rainy,1.04,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4578,2023-12-17,66,7,0,14.7,Cloudy,0.94,0,1
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4579,2023-12-18,61,5,0,18.4,Sunny,0.87,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4580,2023-12-19,58,3,0,19.2,Sunny,0.82,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4581,2023-12-20,52,6,0,19.4,Cloudy,0.74,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4582,2023-12-21,47,5,0,11.7,Cloudy,0.67,0,1
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4583,2023-12-22,40,7,0,22.1,Sunny,0.57,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4584,2023-12-23,38,2,0,9.0,Sunny,0.54,0,0
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Delhi,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,4585,2023-12-24,33,5,0,5.4,Rainy,0.47,0,0
